## Ra=0
## Ta=0
## Ty=0
##  epsilon=0.4
##  Lambda=1.e9
## res_x=         128
## res_y=         128
## res_z=          72
##
       0.0000000       0.0000000
       1.0226633   7.1145635e-05
       2.0453356      0.12511607
       3.0005352       10.677393
       4.0016333       11.222791
       5.0007342       11.094461
       6.0006542       10.969319
       7.0004719       10.840750
       8.0008852       10.690126
       9.0017662       10.520605
       10.001393       10.388893
       11.001337       10.379604
       12.000727       10.469309
       13.000045       10.611062
       14.000362       10.743492
       15.000335       10.854156
       16.001188       10.935123
       17.000873       11.010571
       18.001672       11.079596
       19.001195       11.099882
       20.001852       11.129764
       21.001512       11.201173
       22.001250       11.223928
       23.001604       11.236624
       24.000223       11.246829
       25.001611       11.245210
       26.000694       11.232693
       27.001301       11.216863
       28.000561       11.196188
       29.001713       11.189431
       30.000995       11.220756
       31.001355       11.274771
       32.000935       11.293643
       33.000462       11.328793
       34.000805       11.397322
       35.001441       11.466185
       36.000516       11.516867
       37.001284       11.577054
       38.001986       11.631844
       39.000803       11.686556
       40.001216       11.710535
       41.000329       11.712930
       42.001185       11.712926
       43.000869       11.703458
       44.001643       11.691964
       45.000576       11.678687
       46.000356       11.665994
       47.000767       11.663801
       48.000760       11.660792
       49.000324       11.637089
       50.001850       11.611582
       51.001636       11.579105
       52.001160       11.560265
       53.001031       11.580030
       54.000844       11.611710
       55.000926       11.631296
       56.000499       11.648227
       57.001077       11.658530
       58.001793       11.667574
       59.001583       11.676657
       60.000318       11.690247
       61.001104       11.702080
       62.000360       11.709333
       63.001400       11.712559
       64.000987       11.707282
       65.000004       11.713240
       66.000149       11.739811
       67.001098       11.774677
       68.001746       11.817027
       69.001622       11.843019
       70.001181       11.884892
       71.001902       11.938873
       72.001836       11.980357
       73.000599       12.012762
       74.001097       12.026831
       75.000435       12.043423
       76.000731       12.063732
       77.001690       12.077736
       78.001577       12.088042
       79.000905       12.092860
       80.001256       12.095883
       81.001468       12.105585
       82.002037       12.123775
       83.000123       12.141489
       84.000734       12.131361
       85.000123       12.115157
       86.000972       12.103477
       87.000343       12.111148
       88.001876       12.135947
       89.000964       12.159125
       90.000480       12.186909
       91.000310       12.229939
       92.000997       12.269913
       93.000300       12.310043
       94.001942       12.333908
       95.000912       12.357828
       96.002154       12.424849
       97.001111       12.476447
       98.001927       12.491456
       99.000313       12.501027
       100.00057       12.507997
       101.00045       12.513243
       102.00194       12.517261
       103.00236       12.520355
       104.00144       12.522747
       105.00119       12.524603
       106.00127       12.526045
       107.00143       12.527164
       108.00141       12.528033
       109.00098       12.528708
       110.00238       12.529233
       111.00051       12.529640
       112.00010       12.529956
       113.00099       12.530202
       114.00059       12.530393
       115.00122       12.530541
       116.00029       12.530656
       117.00017       12.530745
       118.00075       12.530814
       119.00193       12.530868
       120.00118       12.530910
       121.00091       12.530942
       122.00109       12.530968
       123.00165       12.530987
       124.00008       12.531002
       125.00130       12.531014
       126.00031       12.531023
       127.00206       12.531030
       128.00152       12.531036
       129.00115       12.531040
       130.00094       12.531043
       131.00088       12.531046
       132.00093       12.531048
       133.00109       12.531049
       134.00135       12.531051
       135.00170       12.531051
       136.00211       12.531052
       137.00010       12.531053
       138.00064       12.531053
       139.00123       12.531054
       140.00187       12.531054
       141.00005       12.531054
       142.00075       12.531054
       143.00150       12.531054
       144.00226       12.531054
       145.00056       12.531054
       146.00137       12.531055
       147.00220       12.531055
       148.00055       12.531055
       149.00141       12.531055
       150.00229       12.531055
       151.00068       12.531055
       152.00157       12.531055
       153.00248       12.531055
       154.00089       12.531055
       155.00181       12.531055
       156.00024       12.531055
       157.00117       12.531055
       158.00210       12.531055
       159.00054       12.531055
       160.00149       12.531055
       161.00243       12.531055
       162.00088       12.531055
       163.00183       12.531055
       164.00029       12.531055
       165.00124       12.531055
       166.00220       12.531055
       167.00066       12.531055
       168.00162       12.531055
       169.00008       12.531055
       170.00104       12.531055
       171.00200       12.531055
       172.00047       12.531055
       173.00143       12.531055
       174.00240       12.531055
       175.00086       12.531055
       176.00183       12.531055
       177.00030       12.531055
       178.00126       12.531055
       179.00223       12.531055
       180.00070       12.531055
       181.00167       12.531055
       182.00014       12.531055
       183.00110       12.531055
       184.00207       12.531055
       185.00054       12.531055
       186.00151       12.531055
       187.00247       12.531055
       188.00095       12.531055
       189.00191       12.531055
       190.00038       12.531055
       191.00135       12.531055
       192.00232       12.531055
       193.00079       12.531055
       194.00176       12.531055
       195.00023       12.531055
       196.00120       12.531055
       197.00217       12.531055
       198.00064       12.531055
       199.00161       12.531055
       200.00008       12.531055
       201.00105       12.531055
       202.00202       12.531055
       203.00049       12.531055
       204.00146       12.531055
       205.00242       12.531055
       206.00090       12.531055
       207.00186       12.531055
       208.00034       12.531055
       209.00130       12.531055
       210.00227       12.531055
       211.00074       12.531055
       212.00171       12.531055
       213.00018       12.531055
       214.00115       12.531055
       215.00212       12.531055
       216.00059       12.531055
       217.00156       12.531055
       218.00003       12.531055
       219.00100       12.531055
       220.00197       12.531055
       221.00044       12.531055
       222.00141       12.531055
       223.00238       12.531055
       224.00085       12.531055
       225.00182       12.531055
       226.00029       12.531055
       227.00126       12.531055
       228.00223       12.531055
       229.00070       12.531055
       230.00167       12.531055
       231.00014       12.531055
       232.00111       12.531055
       233.00207       12.531055
       234.00055       12.531055
       235.00151       12.531055
       236.00248       12.531055
       237.00095       12.531055
       238.00192       12.531055
       239.00040       12.531055
       240.00136       12.531055
       241.00233       12.531055
       242.00080       12.531055
       243.00177       12.531055
       244.00024       12.531055
       245.00121       12.531055
       246.00218       12.531055
       247.00065       12.531055
       248.00162       12.531055
       249.00009       12.531055
       250.00106       12.531055
       251.00203       12.531055
       252.00050       12.531055
       253.00147       12.531055
       254.00244       12.531055
       255.00091       12.531055
       256.00188       12.531055
       257.00035       12.531055
       258.00132       12.531055
       259.00229       12.531055
       260.00076       12.531055
       261.00173       12.531055
       262.00020       12.531055
       263.00117       12.531055
       264.00213       12.531055
       265.00061       12.531055
       266.00157       12.531055
       267.00005       12.531055
       268.00102       12.531055
       269.00198       12.531055
       270.00046       12.531055
       271.00142       12.531055
       272.00239       12.531055
       273.00086       12.531055
       274.00183       12.531055
       275.00030       12.531055
       276.00127       12.531055
       277.00224       12.531055
       278.00071       12.531055
       279.00168       12.531055
       280.00015       12.531055
       281.00112       12.531055
       282.00209       12.531055
       283.00056       12.531055
       284.00153       12.531055
       285.00000       12.531055
       286.00097       12.531055
       287.00194       12.531055
       288.00041       12.531055
       289.00138       12.531055
       290.00235       12.531055
       291.00082       12.531055
       292.00179       12.531055
       293.00026       12.531055
       294.00123       12.531055
       295.00219       12.531055
       296.00067       12.531055
       297.00164       12.531055
       298.00011       12.531055
       299.00108       12.531055
       300.00204       12.531055
       301.00052       12.531055
       302.00148       12.531055
       303.00245       12.531055
       304.00092       12.531055
       305.00189       12.531055
       306.00036       12.531055
       307.00133       12.531055
       308.00230       12.531055
       309.00077       12.531055
       310.00174       12.531055
       311.00021       12.531055
       312.00118       12.531055
       313.00215       12.531055
       314.00062       12.531055
       315.00159       12.531055
       316.00006       12.531055
       317.00103       12.531055
       318.00200       12.531055
       319.00047       12.531055
       320.00144       12.531055
       321.00241       12.531055
       322.00088       12.531055
       323.00185       12.531055
       324.00032       12.531055
       325.00129       12.531055
       326.00226       12.531055
       327.00073       12.531055
       328.00170       12.531055
       329.00017       12.531055
       330.00114       12.531055
       331.00210       12.531055
       332.00058       12.531055
       333.00154       12.531055
       334.00002       12.531055
       335.00098       12.531055
       336.00195       12.531055
       337.00042       12.531055
       338.00139       12.531055
       339.00236       12.531055
       340.00083       12.531055
       341.00180       12.531055
       342.00027       12.531055
       343.00124       12.531055
       344.00221       12.531055
       345.00068       12.531055
       346.00165       12.531055
       347.00012       12.531055
       348.00109       12.531055
       349.00206       12.531055
       350.00053       12.531055
       351.00150       12.531055
       352.00247       12.531055
       353.00094       12.531055
       354.00191       12.531055
       355.00038       12.531055
       356.00135       12.531055
       357.00232       12.531055
       358.00079       12.531055
       359.00176       12.531055
       360.00023       12.531055
       361.00120       12.531055
       362.00216       12.531055
       363.00064       12.531055
       364.00160       12.531055
       365.00008       12.531055
       366.00104       12.531055
       367.00201       12.531055
       368.00048       12.531055
       369.00145       12.531055
       370.00242       12.531055
       371.00089       12.531055
       372.00186       12.531055
       373.00033       12.531055
       374.00130       12.531055
       375.00227       12.531055
       376.00074       12.531055
       377.00171       12.531055
       378.00018       12.531055
       379.00115       12.531055
       380.00212       12.531055
       381.00059       12.531055
       382.00156       12.531055
       383.00003       12.531055
       384.00100       12.531055
       385.00197       12.531055
       386.00044       12.531055
       387.00141       12.531055
       388.00238       12.531055
       389.00085       12.531055
       390.00182       12.531055
       391.00029       12.531055
       392.00126       12.531055
       393.00222       12.531055
       394.00070       12.531055
       395.00166       12.531055
       396.00014       12.531055
       397.00110       12.531055
       398.00207       12.531055
       399.00055       12.531055
       400.00151       12.531055
       401.00248       12.531055
       402.00095       12.531055
       403.00192       12.531055
       404.00039       12.531055
       405.00136       12.531055
       406.00233       12.531055
       407.00080       12.531055
       408.00177       12.531055
       409.00024       12.531055
       410.00121       12.531055
       411.00218       12.531055
